celex,subject,country,case_label,ecli,judge,advocate,chamber,lodge_date,document_date,year_document,year_lodge,is_join_case,ruling_title,ruling_name,ruling_type
62016CJ0670,asylum policy,Germany,Case C-670/16,EU:C:2017:587,Bay Larsen,Sharpston,Germany-Grand Chamber,2016-12-29,2017-07-26,2017,2016.0,0,Judgment of the Court (Grand Chamber) of 26 July 2017.,Tsegezab Mengesteab v Bundesrepublik Deutschland.,Request for a preliminary ruling from the Verwaltungsgericht Minden.
62016CJ0672,Taxation,Portugal,Case C-672/16,EU:C:2018:134,Rosas,Mengozzi,Portugal-Seventh Chamber,2016-12-29,2018-02-28,2018,2016.0,0,Judgment of the Court (Seventh Chamber) of 28 February 2018.,Imofloresmira - Investimentos Imobiliários SA v Autoridade Tributária e Aduaneira.,Request for a preliminary ruling from the Tribunal Arbitral Tributário (Centro de Arbitragem Administrativa - CAAD).
62016CJ0672,Value added tax,Portugal,Case C-672/16,EU:C:2018:134,Rosas,Mengozzi,Portugal-Seventh Chamber,2016-12-29,2018-02-28,2018,2016.0,0,Judgment of the Court (Seventh Chamber) of 28 February 2018.,Imofloresmira - Investimentos Imobiliários SA v Autoridade Tributária e Aduaneira.,Request for a preliminary ruling from the Tribunal Arbitral Tributário (Centro de Arbitragem Administrativa - CAAD).
62016CJ0676,Approximation of laws,Czech Republic,Case C-676/16,EU:C:2018:13,Silva de Lapuerta,Bot,Czech Republic-First Chamber,2016-12-27,2018-01-17,2018,2016.0,0,Judgment of the Court (First Chamber) of 17 January 2018.,CORPORATE COMPANIES s.r.o.. v Ministerstvo financí ČR.,Request for a preliminary ruling from Nejvyšší správní soud.
62016CJ0676,Right of establishment,Czech Republic,Case C-676/16,EU:C:2018:13,Silva de Lapuerta,Bot,Czech Republic-First Chamber,2016-12-27,2018-01-17,2018,2016.0,0,Judgment of the Court (First Chamber) of 17 January 2018.,CORPORATE COMPANIES s.r.o.. v Ministerstvo financí ČR.,Request for a preliminary ruling from Nejvyšší správní soud.
62017CJ0003,Freedom to provide services,Hungary,Case C-3/17,EU:C:2018:130,Rodin,Szpunar,Hungary-Sixth Chamber,2017-01-03,2018-02-28,2018,2017.0,0,Judgment of the Court (Sixth Chamber) of 28 February 2018.,Sporting Odds Limited v Nemzeti Adó- és Vámhivatal Központi Irányítása.,Request for a preliminary ruling from the Fővárosi Közigazgatási és Munkaügyi Bíróság.
62017CJ0008,Taxation,Portugal,Case C-8/17,EU:C:2018:249,JaraÅ¡iÅ«nas,Kokott,Portugal-Seventh Chamber,2017-01-09,2018-04-12,2018,2017.0,0,Judgment of the Court (Seventh Chamber) of 12 April 2018.,Biosafe - Indústria de Reciclagens SA v Flexipiso - Pavimentos SA.,Request for a preliminary ruling from the Supremo Tribunal de Justiça.
62017CJ0008,Value added tax,Portugal,Case C-8/17,EU:C:2018:249,JaraÅ¡iÅ«nas,Kokott,Portugal-Seventh Chamber,2017-01-09,2018-04-12,2018,2017.0,0,Judgment of the Court (Seventh Chamber) of 12 April 2018.,Biosafe - Indústria de Reciclagens SA v Flexipiso - Pavimentos SA.,Request for a preliminary ruling from the Supremo Tribunal de Justiça.
62017CJ0009,Approximation of laws,Finland,Case C-9/17,EU:C:2018:142,Å vÃ¡by,Campos SÃ¡nchez-Bordona,Finland-Third Chamber,2016-01-09,2018-03-01,2018,2016.0,0,Judgment of the Court (Third Chamber) of 1 March 2018.,Proceedings brought by Maria Tirkkonen.,Proceedings brought by Maria Tirkkonen.
62017CJ0009,Freedom to provide services,Finland,Case C-9/17,EU:C:2018:142,Å vÃ¡by,Campos SÃ¡nchez-Bordona,Finland-Third Chamber,2016-01-09,2018-03-01,2018,2016.0,0,Judgment of the Court (Third Chamber) of 1 March 2018.,Proceedings brought by Maria Tirkkonen.,Proceedings brought by Maria Tirkkonen.
62017CJ0009,Right of establishment,Finland,Case C-9/17,EU:C:2018:142,Å vÃ¡by,Campos SÃ¡nchez-Bordona,Finland-Third Chamber,2016-01-09,2018-03-01,2018,2016.0,0,Judgment of the Court (Third Chamber) of 1 March 2018.,Proceedings brought by Maria Tirkkonen.,Proceedings brought by Maria Tirkkonen.
62017CJ0013,Approximation of laws,France,Case C-13/17,EU:C:2018:246,Fernlund,Saugmandsgaard Ãe,France-Sixth Chamber,2017-01-12,2018-04-12,2018,2017.0,0,Judgment of the Court (Sixth Chamber) of 12 April 2018.,Fédération des entreprises de la beauté v Ministre des Affaires sociales; de la Santé et des Droits des femmes and Others.,Request for a preliminary ruling from the Conseil d'État (France).
62017CJ0031,Energy,France,Case C-31/17,EU:C:2018:168,Regan,Tanchev,France-First Chamber,2017-01-23,2018-03-07,2018,2017.0,0,Judgment of the Court (First Chamber) of 7 March 2018.,Cristal Union; the legal successor to Sucrerie de Toury SA v Ministre de l'Économie et des Finances.,Request for a preliminary ruling from the Conseil d'État.
62017CJ0031,Taxation,France,Case C-31/17,EU:C:2018:168,Regan,Tanchev,France-First Chamber,2017-01-23,2018-03-07,2018,2017.0,0,Judgment of the Court (First Chamber) of 7 March 2018.,Cristal Union; the legal successor to Sucrerie de Toury SA v Ministre de l'Économie et des Finances.,Request for a preliminary ruling from the Conseil d'État.
62017CJ0045,Free movement of capital,France,Case C-45/17,EU:C:2018:18,Biltgen,Mengozzi,France-Tenth Chamber,2017-01-30,2018-01-18,2018,2017.0,0,Judgment of the Court (Tenth Chamber) of 18 January 2018.,Frédéric Jahin v Ministre de l'Économie et des Finances and Ministre des Affaires sociales et de la Santé.,Request for a preliminary ruling from the Conseil d'État (France).
62017CJ0045,Social security for migrant workers,France,Case C-45/17,EU:C:2018:18,Biltgen,Mengozzi,France-Tenth Chamber,2017-01-30,2018-01-18,2018,2017.0,0,Judgment of the Court (Tenth Chamber) of 18 January 2018.,Frédéric Jahin v Ministre de l'Économie et des Finances and Ministre des Affaires sociales et de la Santé.,Request for a preliminary ruling from the Conseil d'État (France).
62017CJ0046,Principles; objectives and tasks of the Treaties,Germany,Case C-46/17,EU:C:2018:131,Arabadjiev,Saugmandsgaard Ãe,Germany-Sixth Chamber,2017-01-30,2018-02-28,2018,2017.0,0,Judgment of the Court (Sixth Chamber) of 28 February 2018.,Hubertus John v Freie Hansestadt Bremen.,Request for a preliminary ruling from the Landesarbeitsgericht Bremen.
62017CJ0046,Social Policy,Germany,Case C-46/17,EU:C:2018:131,Arabadjiev,Saugmandsgaard Ãe,Germany-Sixth Chamber,2017-01-30,2018-02-28,2018,2017.0,0,Judgment of the Court (Sixth Chamber) of 28 February 2018.,Hubertus John v Freie Hansestadt Bremen.,Request for a preliminary ruling from the Landesarbeitsgericht Bremen.
62017CJ0058,Environment,Germany,Case C-58/17,EU:C:2018:19,Regan,Saugmandsgaard Ãe,Germany-Sixth Chamber,2017-02-03,2018-01-18,2018,2017.0,0,Judgment of the Court (Sixth Chamber) of 18 January 2018.,INEOS Köln GmbH v Bundesrepublik Deutschland.,Request for a preliminary ruling from the Verwaltungsgericht Berlin.
62017CJ0058,Pollution,Germany,Case C-58/17,EU:C:2018:19,Regan,Saugmandsgaard Ãe,Germany-Sixth Chamber,2017-02-03,2018-01-18,2018,2017.0,0,Judgment of the Court (Sixth Chamber) of 18 January 2018.,INEOS Köln GmbH v Bundesrepublik Deutschland.,Request for a preliminary ruling from the Verwaltungsgericht Berlin.
62017CJ0064,"area of freedom, security and justice",Portugal,Case C-64/17,EU:C:2018:173,Toader,Bobek,Portugal-Seventh Chamber,2017-02-07,2018-03-08,2018,2017.0,0,Judgment of the Court (Seventh Chamber) of 8 March 2018.,Saey Home &amp; Garden NV/SA v Lusavouga-Máquinas e Acessórios Industriais SA.,Request for a preliminary ruling from the Tribunal da Relação do Porto.
62017CJ0064,judicial cooperation in civil matters,Portugal,Case C-64/17,EU:C:2018:173,Toader,Bobek,Portugal-Seventh Chamber,2017-02-07,2018-03-08,2018,2017.0,0,Judgment of the Court (Seventh Chamber) of 8 March 2018.,Saey Home &amp; Garden NV/SA v Lusavouga-Máquinas e Acessórios Industriais SA.,Request for a preliminary ruling from the Tribunal da Relação do Porto.
62017CJ0065,Freedom to provide services,Italy,Case C-65/17,EU:C:2018:263,JuhÃ¡sz,Campos SÃ¡nchez-Bordona,Italy-Ninth Chamber,2017-02-06,2018-04-19,2018,2017.0,0,Judgment of the Court (Ninth Chamber) of 19 April 2018.,Oftalma Hospital Srl v Commissione Istituti Ospitalieri Valdesi (CIOV) and Regione Piemonte.,Request for a preliminary ruling from the Corte suprema di cassazione.
62017CJ0065,Right of establishment,Italy,Case C-65/17,EU:C:2018:263,JuhÃ¡sz,Campos SÃ¡nchez-Bordona,Italy-Ninth Chamber,2017-02-06,2018-04-19,2018,2017.0,0,Judgment of the Court (Ninth Chamber) of 19 April 2018.,Oftalma Hospital Srl v Commissione Istituti Ospitalieri Valdesi (CIOV) and Regione Piemonte.,Request for a preliminary ruling from the Corte suprema di cassazione.
62017CJ0066,area of freedom; security and justice,Poland,Case C-66/17,EU:C:2017:972,Toader,Bot,Poland-Seventh Chamber,2017-02-07,2017-12-14,2017,2017.0,0,Judgment of the Court (Seventh Chamber) of 14 December 2017.,Grzegorz Chudaś and Irena Chudaś v DA Deutsche Allgemeine Versicherung Aktiengesellschaft AG.,Request for a preliminary ruling from the Sąd Rejonowy Poznań-Grunwald i Jeżyce w Poznaniu.
62017CJ0066,judicial cooperation in civil matters,Poland,Case C-66/17,EU:C:2017:972,Toader,Bot,Poland-Seventh Chamber,2017-02-07,2017-12-14,2017,2017.0,0,Judgment of the Court (Seventh Chamber) of 14 December 2017.,Grzegorz Chudaś and Irena Chudaś v DA Deutsche Allgemeine Versicherung Aktiengesellschaft AG.,Request for a preliminary ruling from the Sąd Rejonowy Poznań-Grunwald i Jeżyce w Poznaniu.
62017CJ0075,Intellectual; industrial and commercial property,Spain,Case C-75/17 P,EU:C:2018:269,Toader,Wathelet,Spain-Seventh Chamber,2017-02-09,2018-04-19,2018,2017.0,0,Judgment of the Court (Seventh Chamber) of 19 April 2018.,Fiesta Hotels &amp; Resorts; SL v European Union Intellectual Property Office.,not_specified
62017CJ0075,Trade marks,Spain,Case C-75/17 P,EU:C:2018:269,Toader,Wathelet,Spain-Seventh Chamber,2017-02-09,2018-04-19,2018,2017.0,0,Judgment of the Court (Seventh Chamber) of 19 April 2018.,Fiesta Hotels &amp; Resorts; SL v European Union Intellectual Property Office.,not_specified
62017CJ0076,Charges having an equivalent effect,Romania,Case C-76/17,EU:C:2018:139,Lycourgos,Szpunar,Romania-Fourth Chamber,2017-02-13,2018-03-01,2018,2017.0,0,Judgment of the Court (Fourth Chamber) of 1 March 2018.,SC Petrotel-Lukoil SA and Maria Magdalena Georgescu v Ministerul Economiei and Others.,Request for a preliminary ruling from the Înalta Curte de Casaţie şi Justiţie.
62017CJ0076,Customs Union,Romania,Case C-76/17,EU:C:2018:139,Lycourgos,Szpunar,Romania-Fourth Chamber,2017-02-13,2018-03-01,2018,2017.0,0,Judgment of the Court (Fourth Chamber) of 1 March 2018.,SC Petrotel-Lukoil SA and Maria Magdalena Georgescu v Ministerul Economiei and Others.,Request for a preliminary ruling from the Înalta Curte de Casaţie şi Justiţie.
62017CJ0076,Free movement of goods,Romania,Case C-76/17,EU:C:2018:139,Lycourgos,Szpunar,Romania-Fourth Chamber,2017-02-13,2018-03-01,2018,2017.0,0,Judgment of the Court (Fourth Chamber) of 1 March 2018.,SC Petrotel-Lukoil SA and Maria Magdalena Georgescu v Ministerul Economiei and Others.,Request for a preliminary ruling from the Înalta Curte de Casaţie şi Justiţie.
62017CJ0081,Taxation,Romania,Case C-81/17,EU:C:2018:283,JuhÃ¡sz,Wahl,Romania-Ninth Chamber,2017-02-14,2018-04-26,2018,2017.0,0,Judgment of the Court (Ninth Chamber) of 26 April 2018.,Zabrus Siret SRL v Direcţia Generală Regională a Finanţelor Publice Iaşi - Administraţia Judeţeană a Finanţelor Publice Suceava.,Request for a preliminary ruling from the Curtea de Apel Suceava.
62017CJ0081,Value added tax,Romania,Case C-81/17,EU:C:2018:283,JuhÃ¡sz,Wahl,Romania-Ninth Chamber,2017-02-14,2018-04-26,2018,2017.0,0,Judgment of the Court (Ninth Chamber) of 26 April 2018.,Zabrus Siret SRL v Direcţia Generală Regională a Finanţelor Publice Iaşi - Administraţia Judeţeană a Finanţelor Publice Suceava.,Request for a preliminary ruling from the Curtea de Apel Suceava.
62017CJ0091,Competition,Spain,Joined Cases C-91/17 P and C-92/17 P,EU:C:2018:284,JÃ¼rimÃ¤e,Sharpston,Spain-Ninth Chamber,2017-02-20,2018-04-26,2018,2017.0,1,Judgment of the Court (Ninth Chamber) of 26 April 2018.,Cellnex Telecom SA and Telecom Castilla-La Mancha; SA v European Commission.,not_specified
62017CJ0091,State aids,Spain,Joined Cases C-91/17 P and C-92/17 P,EU:C:2018:284,JÃ¼rimÃ¤e,Sharpston,Spain-Ninth Chamber,2017-02-20,2018-04-26,2018,2017.0,1,Judgment of the Court (Ninth Chamber) of 26 April 2018.,Cellnex Telecom SA and Telecom Castilla-La Mancha; SA v European Commission.,not_specified
62017CJ0104,Approximation of laws,Romania,Case C-104/17,EU:C:2018:188,Vajda,Campos SÃ¡nchez-Bordona,Romania-Ninth Chamber,2017-02-27,2018-03-15,2018,2017.0,0,Judgment of the Court (Ninth Chamber) of 15 March 2018.,SC Cali Esprou SRL v Administraţia Fondului pentru Mediu.,Request for a preliminary ruling from the Curtea de Apel Piteşti.
62017CJ0104,Environment,Romania,Case C-104/17,EU:C:2018:188,Vajda,Campos SÃ¡nchez-Bordona,Romania-Ninth Chamber,2017-02-27,2018-03-15,2018,2017.0,0,Judgment of the Court (Ninth Chamber) of 15 March 2018.,SC Cali Esprou SRL v Administraţia Fondului pentru Mediu.,Request for a preliminary ruling from the Curtea de Apel Piteşti.
62017CJ0106,area of freedom; security and justice,Poland,Case C-106/17,EU:C:2018:50,Å vÃ¡by,Bobek,Poland-Eighth Chamber,2017-02-28,2018-01-31,2018,2017.0,0,Judgment of the Court (Eighth Chamber) of 31 January 2018.,Paweł Hofsoe v LVM Landwirtschaftlicher Versicherungsverein Münster AG.,Request for a preliminary ruling from the Sąd Okręgowy w Szczecinie.
62017CJ0106,judicial cooperation in civil matters,Poland,Case C-106/17,EU:C:2018:50,Å vÃ¡by,Bobek,Poland-Eighth Chamber,2017-02-28,2018-01-31,2018,2017.0,0,Judgment of the Court (Eighth Chamber) of 31 January 2018.,Paweł Hofsoe v LVM Landwirtschaftlicher Versicherungsverein Münster AG.,Request for a preliminary ruling from the Sąd Okręgowy w Szczecinie.
62017CJ0110,Free movement of capital,Belgium,Case C-110/17,EU:C:2018:250,Bonichot,Sharpston,Belgium-Sixth Chamber,2017-03-03,2018-04-12,2018,2017.0,0,Judgment of the Court (Sixth Chamber) of 12 April 2018.,European Commission v Kingdom of Belgium.,not_specified
62017CJ0111,area of freedom; security and justice,Greece,Case C-111/17 PPU,EU:C:2017:436,da Cruz VilaÃ§a,Wahl,Greece-Fifth Chamber,2017-03-07,2017-06-08,2017,2017.0,0,Judgment of the Court (Fifth Chamber) of 8 June 2017.,OL v PQ.,Request for a preliminary ruling from the Monomeles Protodikeio Athinon.
62017CJ0111,judicial cooperation in civil matters,Greece,Case C-111/17 PPU,EU:C:2017:436,da Cruz VilaÃ§a,Wahl,Greece-Fifth Chamber,2017-03-07,2017-06-08,2017,2017.0,0,Judgment of the Court (Fifth Chamber) of 8 June 2017.,OL v PQ.,Request for a preliminary ruling from the Monomeles Protodikeio Athinon.
62017CJ0117,Environment,Italy,Case C-117/17,EU:C:2018:129,Bonichot,Kokott,Italy-Sixth Chamber,2017-03-06,2018-02-28,2018,2017.0,0,Judgment of the Court (Sixth Chamber) of 28 February 2018.,Comune di Castelbellino v Regione Marche and Others.,Request for a preliminary ruling from the Tribunale Amministrativo Regionale per le Marche.
62017CJ0132,Freedom to provide services,Germany,Case C-132/17,EU:C:2018:85,Vajda,Saugmandsgaard Ãe,Germany-Ninth Chamber,2017-03-14,2018-02-21,2018,2017.0,0,Judgment of the Court (Ninth Chamber) of 21 February 2018.,Peugeot Deutschland GmbH v Deutsche Umwelthilfe eV.,Request for a preliminary ruling from the Bundesgerichtshof.
62017CJ0132,Right of establishment,Germany,Case C-132/17,EU:C:2018:85,Vajda,Saugmandsgaard Ãe,Germany-Ninth Chamber,2017-03-14,2018-02-21,2018,2017.0,0,Judgment of the Court (Ninth Chamber) of 21 February 2018.,Peugeot Deutschland GmbH v Deutsche Umwelthilfe eV.,Request for a preliminary ruling from the Bundesgerichtshof.
62017CJ0133,Approximation of laws,Romania,Joined Cases C-133/17 and C-134/17,EU:C:2018:203,Biltgen,Mengozzi,Romania-Tenth Chamber,2017-03-14,2018-03-21,2018,2017.0,1,Judgment of the Court (Tenth Chamber) of 21 March 2018.,Dănuţ Podilă and Others v Societatea Naţională de Transport Feroviar de Călători „CFR Călători“ SA Bucureşti and Costel Nicuşor Mucea v SMDA Mureş Insolvency SPRL.,Requests for a preliminary ruling from the Curtea de Apel Cluj.
62017CJ0133,Social Policy,Romania,Joined Cases C-133/17 and C-134/17,EU:C:2018:203,Biltgen,Mengozzi,Romania-Tenth Chamber,2017-03-14,2018-03-21,2018,2017.0,1,Judgment of the Court (Tenth Chamber) of 21 March 2018.,Dănuţ Podilă and Others v Societatea Naţională de Transport Feroviar de Călători „CFR Călători“ SA Bucureşti and Costel Nicuşor Mucea v SMDA Mureş Insolvency SPRL.,Requests for a preliminary ruling from the Curtea de Apel Cluj.
62017CJ0144,Approximation of laws,Italy,Case C-144/17,EU:C:2018:78,Regan,Tanchev,Italy-Sixth Chamber,2017-03-22,2018-02-08,2018,2017.0,0,Judgment of the Court (Sixth Chamber) of 8 February 2018.,Lloyd's of London v Agenzia Regionale per la Protezione dell'Ambiente della Calabria.,Request for a preliminary ruling from the Tribunale Amministrativo Regionale Calabria.
62017CJ0144,Competition,Italy,Case C-144/17,EU:C:2018:78,Regan,Tanchev,Italy-Sixth Chamber,2017-03-22,2018-02-08,2018,2017.0,0,Judgment of the Court (Sixth Chamber) of 8 February 2018.,Lloyd's of London v Agenzia Regionale per la Protezione dell'Ambiente della Calabria.,Request for a preliminary ruling from the Tribunale Amministrativo Regionale Calabria.
62017CJ0152,Approximation of laws,Italy,Case C-152/17,EU:C:2018:264,Vajda,Bobek,Italy-Ninth Chamber,2017-03-24,2018-04-19,2018,2017.0,0,Judgment of the Court (Ninth Chamber) of 19 April 2018.,Consorzio Italian Management e Catania Multiservizi SpA v Rete Ferroviaria Italiana SpA.,Request for a preliminary ruling from the Consiglio di Stato.
62017CJ0152,Charter of Fundamental Rights,Italy,Case C-152/17,EU:C:2018:264,Vajda,Bobek,Italy-Ninth Chamber,2017-03-24,2018-04-19,2018,2017.0,0,Judgment of the Court (Ninth Chamber) of 19 April 2018.,Consorzio Italian Management e Catania Multiservizi SpA v Rete Ferroviaria Italiana SpA.,Request for a preliminary ruling from the Consiglio di Stato.
